t, y
0.257959,61.8744
0.258005,61.883
0.25805,61.8916
0.258095,61.9002
0.258141,61.9089
0.258186,61.9175
0.258231,61.9261
0.258277,61.9347
0.258322,61.9433
0.258367,61.9519
0.258413,61.9605
0.258458,61.9691
0.258503,61.9778
0.258549,61.9864
0.258594,61.995
0.258639,62.0036
0.258685,62.0122
0.25873,62.0209
0.258776,62.0295
0.258821,62.0381
0.258866,62.0467
0.258912,62.0554
0.258957,62.064
0.259002,62.0726
0.259048,62.0813
0.259093,62.0899
0.259138,62.0985
0.259184,62.1072
0.259229,62.1158
0.259274,62.1245
0.25932,62.1331
0.259365,62.1417
0.25941,62.1504
0.259456,62.159
0.259501,62.1677
0.259546,62.1763
0.259592,62.185
0.259637,62.1936
0.259683,62.2023
0.259728,62.2109
0.259773,62.2196
0.259819,62.2282
0.259864,62.2369
0.259909,62.2456
0.259955,62.2542
0.26,62.2629
0.260045,62.2715
0.260091,62.2802
0.260136,62.2889
0.260181,62.2975
0.260227,62.3062
0.260272,62.3149
0.260317,62.3235
0.260363,62.3322
0.260408,62.3409
0.260454,62.3496
0.260499,62.3582
0.260544,62.3669
0.26059,62.3756
0.260635,62.3843
0.26068,62.393
0.260726,62.4016
0.260771,62.4103
0.260816,62.419
0.260862,62.4277
0.260907,62.4364
0.260952,62.4451
0.260998,62.4538
0.261043,62.4625
0.261088,62.4712
0.261134,62.4798
0.261179,62.4885
0.261224,62.4972
0.26127,62.5059
0.261315,62.5146
0.261361,62.5233
0.261406,62.532
0.261451,62.5407
0.261497,62.5494
0.261542,62.5582
0.261587,62.5669
0.261633,62.5756
0.261678,62.5843
0.261723,62.593
0.261769,62.6017
0.261814,62.6104
0.261859,62.6191
0.261905,62.6279
0.26195,62.6366
0.261995,62.6453
0.262041,62.654
0.262086,62.6627
0.262132,62.6715
0.262177,62.6802
0.262222,62.6889
0.262268,62.6976
0.262313,62.7064
0.262358,62.7151
0.262404,62.7238
0.262449,62.7326
0.262494,62.7413
0.26254,62.75
0.262585,62.7588
0.26263,62.7675
0.262676,62.7762
0.262721,62.785
0.262766,62.7937
0.262812,62.8025
0.262857,62.8112
0.262902,62.82
0.262948,62.8287
0.262993,62.8375
0.263039,62.8462
0.263084,62.855
0.263129,62.8637
0.263175,62.8725
0.26322,62.8812
0.263265,62.89
0.263311,62.8987
0.263356,62.9075
0.263401,62.9163
0.263447,62.925
0.263492,62.9338
0.263537,62.9425
0.263583,62.9513
0.263628,62.9601
0.263673,62.9688
0.263719,62.9776
0.263764,62.9864
0.26381,62.9952
0.263855,63.0039
0.2639,63.0127
0.263946,63.0215
0.263991,63.0303
0.264036,63.039
0.264082,63.0478
0.264127,63.0566
0.264172,63.0654
0.264218,63.0742
0.264263,63.083
0.264308,63.0917
0.264354,63.1005
0.264399,63.1093
0.264444,63.1181
0.26449,63.1269
0.264535,63.1357
0.26458,63.1445
0.264626,63.1533
0.264671,63.1621
0.264717,63.1709
0.264762,63.1797
0.264807,63.1885
0.264853,63.1973
0.264898,63.2061
0.264943,63.2149
0.264989,63.2237
0.265034,63.2325
0.265079,63.2413
0.265125,63.2501
0.26517,63.259
0.265215,63.2678
0.265261,63.2766
0.265306,63.2854
0.265351,63.2942
0.265397,63.303
0.265442,63.3119
0.265488,63.3207
0.265533,63.3295
0.265578,63.3383
0.265624,63.3472
0.265669,63.356
0.265714,63.3648
0.26576,63.3736
0.265805,63.3825
0.26585,63.3913
0.265896,63.4001
0.265941,63.409
0.265986,63.4178
0.266032,63.4267
0.266077,63.4355
0.266122,63.4443
0.266168,63.4532
0.266213,63.462
0.266259,63.4709
0.266304,63.4797
0.266349,63.4886
0.266395,63.4974
0.26644,63.5063
0.266485,63.5151
0.266531,63.524
0.266576,63.5328
0.266621,63.5417
0.266667,63.5505
0.266712,63.5594
0.266757,63.5683
0.266803,63.5771
0.266848,63.586
0.266893,63.5948
0.266939,63.6037
0.266984,63.6126
0.267029,63.6214
0.267075,63.6303
0.26712,63.6392
0.267166,63.648
0.267211,63.6569
0.267256,63.6658
0.267302,63.6747
0.267347,63.6835
0.267392,63.6924
0.267438,63.7013
0.267483,63.7102
0.267528,63.7191
0.267574,63.728
0.267619,63.7368
0.267664,63.7457
0.26771,63.7546
0.267755,63.7635
0.2678,63.7724
0.267846,63.7813
0.267891,63.7902
0.267937,63.7991
0.267982,63.808
0.268027,63.8169
0.268073,63.8258
0.268118,63.8347
0.268163,63.8436
0.268209,63.8525
0.268254,63.8614
0.268299,63.8703
0.268345,63.8792
0.26839,63.8881
0.268435,63.897
0.268481,63.9059
0.268526,63.9148
0.268571,63.9237
0.268617,63.9327
0.268662,63.9416
0.268707,63.9505
0.268753,63.9594
0.268798,63.9683
0.268844,63.9772
0.268889,63.9862
0.268934,63.9951
0.26898,64.004
0.269025,64.0129
0.26907,64.0219
0.269116,64.0308
0.269161,64.0397
0.269206,64.0487
0.269252,64.0576
0.269297,64.0665
0.269342,64.0755
0.269388,64.0844
0.269433,64.0934
0.269478,64.1023
0.269524,64.1112
0.269569,64.1202
0.269615,64.1291
0.26966,64.1381
0.269705,64.147
0.269751,64.156
0.269796,64.1649
0.269841,64.1739
0.269887,64.1828
0.269932,64.1918
0.269977,64.2007
0.270023,64.2097
0.270068,64.2186
0.270113,64.2276
0.270159,64.2366
0.270204,64.2455
0.270249,64.2545
0.270295,64.2635
0.27034,64.2724
0.270385,64.2814
0.270431,64.2904
0.270476,64.2993
0.270522,64.3083
0.270567,64.3173
0.270612,64.3262
0.270658,64.3352
0.270703,64.3442
0.270748,64.3532
0.270794,64.3622
0.270839,64.3711
0.270884,64.3801
0.27093,64.3891
0.270975,64.3981
0.27102,64.4071
0.271066,64.4161
0.271111,64.4251
0.271156,64.434
0.271202,64.443
0.271247,64.452
0.271293,64.461
0.271338,64.47
0.271383,64.479
0.271429,64.488
0.271474,64.497
0.271519,64.506
0.271565,64.515
0.27161,64.524
0.271655,64.533
0.271701,64.542
0.271746,64.551
0.271791,64.5601
0.271837,64.5691
0.271882,64.5781
0.271927,64.5871
0.271973,64.5961
0.272018,64.6051
0.272063,64.6141
0.272109,64.6232
0.272154,64.6322
0.2722,64.6412
0.272245,64.6502
0.27229,64.6593
0.272336,64.6683
0.272381,64.6773
0.272426,64.6863
0.272472,64.6954
0.272517,64.7044
0.272562,64.7134
0.272608,64.7225
0.272653,64.7315
0.272698,64.7405
0.272744,64.7496
0.272789,64.7586
0.272834,64.7677
0.27288,64.7767
0.272925,64.7857
0.272971,64.7948
0.273016,64.8038
0.273061,64.8129
0.273107,64.8219
0.273152,64.831
0.273197,64.84
0.273243,64.8491
0.273288,64.8581
0.273333,64.8672
0.273379,64.8763
0.273424,64.8853
0.273469,64.8944
0.273515,64.9034
0.27356,64.9125
0.273605,64.9216
0.273651,64.9306
0.273696,64.9397
0.273741,64.9488
0.273787,64.9578
0.273832,64.9669
0.273878,64.976
0.273923,64.985
0.273968,64.9941
0.274014,65.0032
0.274059,65.0123
0.274104,65.0214
0.27415,65.0304
0.274195,65.0395
0.27424,65.0486
0.274286,65.0577
0.274331,65.0668
0.274376,65.0759
0.274422,65.085
0.274467,65.094
0.274512,65.1031
0.274558,65.1122
0.274603,65.1213
0.274649,65.1304
0.274694,65.1395
0.274739,65.1486
0.274785,65.1577
0.27483,65.1668
0.274875,65.1759
0.274921,65.185
0.274966,65.1941
0.275011,65.2032
0.275057,65.2123
0.275102,65.2214
0.275147,65.2306
0.275193,65.2397
0.275238,65.2488
0.275283,65.2579
0.275329,65.267
0.275374,65.2761
0.27542,65.2853
0.275465,65.2944
0.27551,65.3035
0.275556,65.3126
0.275601,65.3217
0.275646,65.3309
0.275692,65.34
0.275737,65.3491
0.275782,65.3583
0.275828,65.3674
0.275873,65.3765
0.275918,65.3857
0.275964,65.3948
0.276009,65.4039
0.276054,65.4131
0.2761,65.4222
0.276145,65.4313
0.27619,65.4405
0.276236,65.4496
0.276281,65.4588
0.276327,65.4679
0.276372,65.4771
0.276417,65.4862
0.276463,65.4954
0.276508,65.5045
0.276553,65.5137
0.276599,65.5228
0.276644,65.532
0.276689,65.5411
0.276735,65.5503
0.27678,65.5595
0.276825,65.5686
0.276871,65.5778
0.276916,65.5869
0.276961,65.5961
0.277007,65.6053
0.277052,65.6144
0.277098,65.6236
0.277143,65.6328
0.277188,65.642
0.277234,65.6511
0.277279,65.6603
0.277324,65.6695
0.27737,65.6787
0.277415,65.6878
0.27746,65.697
0.277506,65.7062
0.277551,65.7154
0.277596,65.7246
0.277642,65.7338
0.277687,65.743
0.277732,65.7521
0.277778,65.7613
0.277823,65.7705
0.277868,65.7797
0.277914,65.7889
0.277959,65.7981
0.278005,65.8073
0.27805,65.8165
0.278095,65.8257
0.278141,65.8349
0.278186,65.8441
0.278231,65.8533
0.278277,65.8625
0.278322,65.8717
0.278367,65.8809
0.278413,65.8901
0.278458,65.8994
0.278503,65.9086
0.278549,65.9178
0.278594,65.927
0.278639,65.9362
0.278685,65.9454
0.27873,65.9547
0.278776,65.9639
0.278821,65.9731
0.278866,65.9823
0.278912,65.9915
0.278957,66.0008
0.279002,66.01
0.279048,66.0192
0.279093,66.0285
0.279138,66.0377
0.279184,66.0469
0.279229,66.0562
0.279274,66.0654
0.27932,66.0746
0.279365,66.0839
0.27941,66.0931
0.279456,66.1024
0.279501,66.1116
0.279546,66.1208
0.279592,66.1301
0.279637,66.1393
0.279683,66.1486
0.279728,66.1578
0.279773,66.1671
0.279819,66.1763
0.279864,66.1856
0.279909,66.1948
0.279955,66.2041
0.28,66.2134
0.280045,66.2226
0.280091,66.2319
0.280136,66.2411
0.280181,66.2504
0.280227,66.2597
0.280272,66.2689
0.280317,66.2782
0.280363,66.2875
0.280408,66.2968
0.280454,66.306
0.280499,66.3153
0.280544,66.3246
0.28059,66.3338
0.280635,66.3431
0.28068,66.3524
0.280726,66.3617
0.280771,66.371
0.280816,66.3803
0.280862,66.3895
0.280907,66.3988
0.280952,66.4081
0.280998,66.4174
0.281043,66.4267
0.281088,66.436
0.281134,66.4453
0.281179,66.4546
0.281224,66.4639
0.28127,66.4732
0.281315,66.4825
0.281361,66.4918
0.281406,66.5011
0.281451,66.5104
0.281497,66.5197
0.281542,66.529
0.281587,66.5383
0.281633,66.5476
0.281678,66.5569
0.281723,66.5662
0.281769,66.5755
0.281814,66.5848
0.281859,66.5942
0.281905,66.6035
0.28195,66.6128
0.281995,66.6221
0.282041,66.6314
0.282086,66.6408
0.282132,66.6501
0.282177,66.6594
0.282222,66.6687
0.282268,66.6781
0.282313,66.6874
0.282358,66.6967
0.282404,66.706
0.282449,66.7154
0.282494,66.7247
0.28254,66.7341
0.282585,66.7434
0.28263,66.7527
0.282676,66.7621
0.282721,66.7714
0.282766,66.7808
0.282812,66.7901
0.282857,66.7994
0.282902,66.8088
0.282948,66.8181
0.282993,66.8275
0.283039,66.8368
0.283084,66.8462
0.283129,66.8556
0.283175,66.8649
0.28322,66.8743
0.283265,66.8836
0.283311,66.893
0.283356,66.9023
0.283401,66.9117
0.283447,66.9211
0.283492,66.9304
0.283537,66.9398
0.283583,66.9492
0.283628,66.9585
0.283673,66.9679
0.283719,66.9773
0.283764,66.9867
0.28381,66.996
0.283855,67.0054
0.2839,67.0148
0.283946,67.0242
0.283991,67.0336
0.284036,67.0429
0.284082,67.0523
0.284127,67.0617
0.284172,67.0711
0.284218,67.0805
0.284263,67.0899
0.284308,67.0993
0.284354,67.1087
0.284399,67.118
0.284444,67.1274
0.28449,67.1368
0.284535,67.1462
0.28458,67.1556
0.284626,67.165
0.284671,67.1744
0.284717,67.1838
0.284762,67.1932
0.284807,67.2027
0.284853,67.2121
0.284898,67.2215
0.284943,67.2309
0.284989,67.2403
0.285034,67.2497
0.285079,67.2591
0.285125,67.2685
0.28517,67.278
0.285215,67.2874
0.285261,67.2968
0.285306,67.3062
0.285351,67.3156
0.285397,67.3251
0.285442,67.3345
0.285488,67.3439
0.285533,67.3533
0.285578,67.3628
0.285624,67.3722
0.285669,67.3816
0.285714,67.3911
0.28576,67.4005
0.285805,67.41
0.28585,67.4194
0.285896,67.4288
0.285941,67.4383
0.285986,67.4477
0.286032,67.4572
0.286077,67.4666
0.286122,67.4761
0.286168,67.4855
0.286213,67.495
0.286259,67.5044
0.286304,67.5139
0.286349,67.5233
0.286395,67.5328
0.28644,67.5422
0.286485,67.5517
0.286531,67.5611
0.286576,67.5706
0.286621,67.5801
0.286667,67.5895
0.286712,67.599
0.286757,67.6085
0.286803,67.6179
0.286848,67.6274
0.286893,67.6369
0.286939,67.6463
0.286984,67.6558
0.287029,67.6653
0.287075,67.6748
0.28712,67.6842
0.287166,67.6937
0.287211,67.7032
0.287256,67.7127
0.287302,67.7222
0.287347,67.7317
0.287392,67.7411
0.287438,67.7506
0.287483,67.7601
0.287528,67.7696
0.287574,67.7791
0.287619,67.7886
0.287664,67.7981
0.28771,67.8076
0.287755,67.8171
0.2878,67.8266
0.287846,67.8361
0.287891,67.8456
0.287937,67.8551
0.287982,67.8646
0.288027,67.8741
0.288073,67.8836
0.288118,67.8931
0.288163,67.9026
0.288209,67.9121
0.288254,67.9217
0.288299,67.9312
0.288345,67.9407
0.28839,67.9502
0.288435,67.9597
0.288481,67.9693
0.288526,67.9788
0.288571,67.9883
0.288617,67.9978
0.288662,68.0073
0.288707,68.0169
0.288753,68.0264
0.288798,68.0359
0.288844,68.0455
0.288889,68.055
0.288934,68.0645
0.28898,68.0741
0.289025,68.0836
0.28907,68.0931
0.289116,68.1027
0.289161,68.1122
0.289206,68.1218
0.289252,68.1313
0.289297,68.1409
0.289342,68.1504
0.289388,68.16
0.289433,68.1695
0.289478,68.1791
0.289524,68.1886
0.289569,68.1982
0.289615,68.2077
0.28966,68.2173
0.289705,68.2268
0.289751,68.2364
0.289796,68.246
0.289841,68.2555
0.289887,68.2651
0.289932,68.2747
0.289977,68.2842
0.290023,68.2938
0.290068,68.3034
0.290113,68.3129
0.290159,68.3225
0.290204,68.3321
0.290249,68.3417
0.290295,68.3512
0.29034,68.3608
0.290385,68.3704
0.290431,68.38
0.290476,68.3896
0.290522,68.3992
0.290567,68.4087
0.290612,68.4183
0.290658,68.4279
0.290703,68.4375
0.290748,68.4471
0.290794,68.4567
0.290839,68.4663
0.290884,68.4759
0.29093,68.4855
0.290975,68.4951
0.29102,68.5047
0.291066,68.5143
0.291111,68.5239
0.291156,68.5335
0.291202,68.5431
0.291247,68.5527
0.291293,68.5623
0.291338,68.5719
0.291383,68.5815
0.291429,68.5911
0.291474,68.6008
0.291519,68.6104
0.291565,68.62
0.29161,68.6296
0.291655,68.6392
0.291701,68.6489
0.291746,68.6585
0.291791,68.6681
0.291837,68.6777
0.291882,68.6874
0.291927,68.697
0.291973,68.7066
0.292018,68.7162
0.292063,68.7259
0.292109,68.7355
0.292154,68.7451
0.2922,68.7548
0.292245,68.7644
0.29229,68.7741
0.292336,68.7837
0.292381,68.7933
0.292426,68.803
0.292472,68.8126
0.292517,68.8223
0.292562,68.8319
0.292608,68.8416
0.292653,68.8512
0.292698,68.8609
0.292744,68.8705
0.292789,68.8802
0.292834,68.8899
0.29288,68.8995
0.292925,68.9092
0.292971,68.9188
0.293016,68.9285
0.293061,68.9382
0.293107,68.9478
0.293152,68.9575
0.293197,68.9672
0.293243,68.9768
0.293288,68.9865
0.293333,68.9962
0.293379,69.0059
0.293424,69.0155
0.293469,69.0252
0.293515,69.0349
0.29356,69.0446
0.293605,69.0543
0.293651,69.0639
0.293696,69.0736
0.293741,69.0833
0.293787,69.093
0.293832,69.1027
0.293878,69.1124
0.293923,69.1221
0.293968,69.1318
0.294014,69.1415
0.294059,69.1512
0.294104,69.1609
0.29415,69.1705
0.294195,69.1802
0.29424,69.19
0.294286,69.1997
0.294331,69.2094
0.294376,69.2191
0.294422,69.2288
0.294467,69.2385
0.294512,69.2482
0.294558,69.2579
0.294603,69.2676
0.294649,69.2773
0.294694,69.2871
0.294739,69.2968
0.294785,69.3065
0.29483,69.3162
0.294875,69.3259
0.294921,69.3357
0.294966,69.3454
0.295011,69.3551
0.295057,69.3648
0.295102,69.3746
0.295147,69.3843
0.295193,69.394
0.295238,69.4038
0.295283,69.4135
0.295329,69.4232
0.295374,69.433
0.29542,69.4427
0.295465,69.4524
0.29551,69.4622
0.295556,69.4719
0.295601,69.4817
0.295646,69.4914
0.295692,69.5012
0.295737,69.5109
0.295782,69.5207
0.295828,69.5304
0.295873,69.5402
0.295918,69.5499
0.295964,69.5597
0.296009,69.5695
0.296054,69.5792
0.2961,69.589
0.296145,69.5987
0.29619,69.6085
0.296236,69.6183
0.296281,69.628
0.296327,69.6378
0.296372,69.6476
0.296417,69.6573
0.296463,69.6671
0.296508,69.6769
0.296553,69.6867
0.296599,69.6964
0.296644,69.7062
0.296689,69.716
0.296735,69.7258
0.29678,69.7356
0.296825,69.7453
0.296871,69.7551
0.296916,69.7649
0.296961,69.7747
0.297007,69.7845
0.297052,69.7943
0.297098,69.8041
0.297143,69.8139
0.297188,69.8237
0.297234,69.8335
0.297279,69.8433
0.297324,69.8531
0.29737,69.8629
0.297415,69.8727
0.29746,69.8825
0.297506,69.8923
0.297551,69.9021
0.297596,69.9119
0.297642,69.9217
0.297687,69.9315
0.297732,69.9413
0.297778,69.9511
0.297823,69.961
0.297868,69.9708
0.297914,69.9806
0.297959,69.9904
0.298005,70.0002
0.29805,70.0101
0.298095,70.0199
0.298141,70.0297
0.298186,70.0395
0.298231,70.0494
0.298277,70.0592
0.298322,70.069
0.298367,70.0789
0.298413,70.0887
0.298458,70.0985
0.298503,70.1084
0.298549,70.1182
0.298594,70.1281
0.298639,70.1379
0.298685,70.1477
0.29873,70.1576
0.298776,70.1674
0.298821,70.1773
0.298866,70.1871
0.298912,70.197
0.298957,70.2068
0.299002,70.2167
0.299048,70.2265
0.299093,70.2364
0.299138,70.2463
0.299184,70.2561
0.299229,70.266
0.299274,70.2758
0.29932,70.2857
0.299365,70.2956
0.29941,70.3054
0.299456,70.3153
0.299501,70.3252
0.299546,70.335
0.299592,70.3449
0.299637,70.3548
0.299683,70.3647
0.299728,70.3745
0.299773,70.3844
0.299819,70.3943
0.299864,70.4042
0.299909,70.4141
0.299955,70.424
0.3,70.4338
0.300045,70.4437
0.300091,70.4536
0.300136,70.4635
0.300181,70.4734
0.300227,70.4833
0.300272,70.4932
0.300317,70.5031
0.300363,70.513
0.300408,70.5229
0.300454,70.5328
0.300499,70.5427
0.300544,70.5526
0.30059,70.5625
0.300635,70.5724
0.30068,70.5823
0.300726,70.5922
0.300771,70.6021
0.300816,70.612
0.300862,70.6219
0.300907,70.6319
0.300952,70.6418
0.300998,70.6517
0.301043,70.6616
0.301088,70.6715
0.301134,70.6815
0.301179,70.6914
0.301224,70.7013
0.30127,70.7112
0.301315,70.7212
0.301361,70.7311
0.301406,70.741
0.301451,70.751
0.301497,70.7609
0.301542,70.7708
0.301587,70.7808
0.301633,70.7907
0.301678,70.8006
0.301723,70.8106
0.301769,70.8205
0.301814,70.8305
0.301859,70.8404
0.301905,70.8504
0.30195,70.8603
0.301995,70.8703
0.302041,70.8802
0.302086,70.8902
0.302132,70.9001
0.302177,70.9101
0.302222,70.92
0.302268,70.93
0.302313,70.9399
0.302358,70.9499
0.302404,70.9599
0.302449,70.9698
0.302494,70.9798
0.30254,70.9898
0.302585,70.9997
0.30263,71.0097
0.302676,71.0197
0.302721,71.0297
0.302766,71.0396
0.302812,71.0496
0.302857,71.0596
0.302902,71.0696
0.302948,71.0795
0.302993,71.0895
0.303039,71.0995
0.303084,71.1095
0.303129,71.1195
0.303175,71.1295
0.30322,71.1395
0.303265,71.1495
0.303311,71.1594
0.303356,71.1694
0.303401,71.1794
0.303447,71.1894
0.303492,71.1994
0.303537,71.2094
0.303583,71.2194
0.303628,71.2294
0.303673,71.2394
0.303719,71.2494
0.303764,71.2595
0.30381,71.2695
0.303855,71.2795
0.3039,71.2895
0.303946,71.2995
0.303991,71.3095
0.304036,71.3195
0.304082,71.3295
0.304127,71.3396
0.304172,71.3496
0.304218,71.3596
0.304263,71.3696
0.304308,71.3797
0.304354,71.3897
0.304399,71.3997
0.304444,71.4097
0.30449,71.4198
0.304535,71.4298
0.30458,71.4398
0.304626,71.4499
0.304671,71.4599
0.304717,71.4699
0.304762,71.48
0.304807,71.49
0.304853,71.5001
0.304898,71.5101
0.304943,71.5202
0.304989,71.5302
0.305034,71.5403
0.305079,71.5503
0.305125,71.5604
0.30517,71.5704
0.305215,71.5805
0.305261,71.5905
0.305306,71.6006
0.305351,71.6106
0.305397,71.6207
0.305442,71.6308
0.305488,71.6408
0.305533,71.6509
0.305578,71.661
0.305624,71.671
0.305669,71.6811
0.305714,71.6912
0.30576,71.7012
0.305805,71.7113
0.30585,71.7214
0.305896,71.7315
0.305941,71.7415
0.305986,71.7516
0.306032,71.7617
0.306077,71.7718
0.306122,71.7819
0.306168,71.792
0.306213,71.802
0.306259,71.8121
0.306304,71.8222
0.306349,71.8323
0.306395,71.8424
0.30644,71.8525
0.306485,71.8626
0.306531,71.8727
0.306576,71.8828
0.306621,71.8929
0.306667,71.903
0.306712,71.9131
0.306757,71.9232
0.306803,71.9333
0.306848,71.9434
0.306893,71.9535
0.306939,71.9636
0.306984,71.9737
0.307029,71.9839
0.307075,71.994
0.30712,72.0041
0.307166,72.0142
0.307211,72.0243
0.307256,72.0345
0.307302,72.0446
0.307347,72.0547
0.307392,72.0648
0.307438,72.0749
0.307483,72.0851
0.307528,72.0952
0.307574,72.1053
0.307619,72.1155
0.307664,72.1256
0.30771,72.1357
0.307755,72.1459
0.3078,72.156
0.307846,72.1662
0.307891,72.1763
0.307937,72.1864
0.307982,72.1966
0.308027,72.2067
0.308073,72.2169
0.308118,72.227
0.308163,72.2372
0.308209,72.2473
0.308254,72.2575
0.308299,72.2676
0.308345,72.2778
0.30839,72.288
0.308435,72.2981
0.308481,72.3083
0.308526,72.3184
0.308571,72.3286
0.308617,72.3388
0.308662,72.3489
0.308707,72.3591
0.308753,72.3693
0.308798,72.3795
0.308844,72.3896
0.308889,72.3998
0.308934,72.41
0.30898,72.4202
0.309025,72.4303
0.30907,72.4405
0.309116,72.4507
0.309161,72.4609
0.309206,72.4711
0.309252,72.4812
0.309297,72.4914
0.309342,72.5016
0.309388,72.5118
0.309433,72.522
0.309478,72.5322
0.309524,72.5424
0.309569,72.5526
0.309615,72.5628
0.30966,72.573
0.309705,72.5832
0.309751,72.5934
0.309796,72.6036
0.309841,72.6138
0.309887,72.624
0.309932,72.6342
0.309977,72.6444
0.310023,72.6546
0.310068,72.6649
0.310113,72.6751
0.310159,72.6853
0.310204,72.6955
0.310249,72.7057
0.310295,72.716
0.31034,72.7262
0.310385,72.7364
0.310431,72.7466
0.310476,72.7568
0.310522,72.7671
0.310567,72.7773
0.310612,72.7875
0.310658,72.7978
0.310703,72.808
0.310748,72.8182
0.310794,72.8285
0.310839,72.8387
0.310884,72.849
0.31093,72.8592
0.310975,72.8694
0.31102,72.8797
0.311066,72.8899
0.311111,72.9002
0.311156,72.9104
0.311202,72.9207
0.311247,72.9309
0.311293,72.9412
0.311338,72.9514
0.311383,72.9617
0.311429,72.972
0.311474,72.9822
0.311519,72.9925
0.311565,73.0027
0.31161,73.013
0.311655,73.0233
0.311701,73.0335
0.311746,73.0438
0.311791,73.0541
0.311837,73.0643
0.311882,73.0746
0.311927,73.0849
0.311973,73.0952
0.312018,73.1055
0.312063,73.1157
0.312109,73.126
0.312154,73.1363
0.3122,73.1466
0.312245,73.1569
0.31229,73.1671
0.312336,73.1774
0.312381,73.1877
0.312426,73.198
0.312472,73.2083
0.312517,73.2186
0.312562,73.2289
0.312608,73.2392
0.312653,73.2495
0.312698,73.2598
0.312744,73.2701
0.312789,73.2804
0.312834,73.2907
0.31288,73.301
0.312925,73.3113
0.312971,73.3216
0.313016,73.3319
0.313061,73.3423
0.313107,73.3526
0.313152,73.3629
0.313197,73.3732
0.313243,73.3835
0.313288,73.3938
0.313333,73.4042
0.313379,73.4145
0.313424,73.4248
0.313469,73.4351
0.313515,73.4455
0.31356,73.4558
0.313605,73.4661
0.313651,73.4764
0.313696,73.4868
0.313741,73.4971
0.313787,73.5075
0.313832,73.5178
0.313878,73.5281
0.313923,73.5385
0.313968,73.5488
0.314014,73.5592
0.314059,73.5695
0.314104,73.5799
0.31415,73.5902
0.314195,73.6005
0.31424,73.6109
0.314286,73.6213
0.314331,73.6316
0.314376,73.642
0.314422,73.6523
0.314467,73.6627
0.314512,73.673
0.314558,73.6834
0.314603,73.6938
0.314649,73.7041
0.314694,73.7145
0.314739,73.7249
0.314785,73.7352
0.31483,73.7456
0.314875,73.756
0.314921,73.7664
0.314966,73.7767
0.315011,73.7871
0.315057,73.7975
0.315102,73.8079
0.315147,73.8182
0.315193,73.8286
0.315238,73.839
0.315283,73.8494
0.315329,73.8598
0.315374,73.8702
0.31542,73.8806
0.315465,73.891
0.31551,73.9014
0.315556,73.9118
0.315601,73.9221
0.315646,73.9325
0.315692,73.9429
0.315737,73.9533
0.315782,73.9637
0.315828,73.9742
0.315873,73.9846
0.315918,73.995
0.315964,74.0054
0.316009,74.0158
0.316054,74.0262
0.3161,74.0366
0.316145,74.047
0.31619,74.0574
0.316236,74.0679
0.316281,74.0783
0.316327,74.0887
0.316372,74.0991
0.316417,74.1095
0.316463,74.12
0.316508,74.1304
0.316553,74.1408
0.316599,74.1513
0.316644,74.1617
0.316689,74.1721
0.316735,74.1826
0.31678,74.193
0.316825,74.2034
0.316871,74.2139
0.316916,74.2243
0.316961,74.2348
0.317007,74.2452
0.317052,74.2556
0.317098,74.2661
0.317143,74.2765
0.317188,74.287
0.317234,74.2974
0.317279,74.3079
0.317324,74.3183
0.31737,74.3288
0.317415,74.3393
0.31746,74.3497
0.317506,74.3602
0.317551,74.3706
0.317596,74.3811
0.317642,74.3916
0.317687,74.402
0.317732,74.4125
0.317778,74.423
0.317823,74.4334
0.317868,74.4439
0.317914,74.4544
0.317959,74.4649
0.318005,74.4753
0.31805,74.4858
0.318095,74.4963
0.318141,74.5068
0.318186,74.5173
0.318231,74.5278
0.318277,74.5382
0.318322,74.5487
0.318367,74.5592
0.318413,74.5697
0.318458,74.5802
0.318503,74.5907
0.318549,74.6012
0.318594,74.6117
0.318639,74.6222
0.318685,74.6327
0.31873,74.6432
0.318776,74.6537
0.318821,74.6642
0.318866,74.6747
0.318912,74.6852
0.318957,74.6957
0.319002,74.7062
0.319048,74.7167
0.319093,74.7273
0.319138,74.7378
0.319184,74.7483
0.319229,74.7588
0.319274,74.7693
0.31932,74.7798
0.319365,74.7904
0.31941,74.8009
0.319456,74.8114
0.319501,74.8219
0.319546,74.8325
0.319592,74.843
0.319637,74.8535
0.319683,74.8641
0.319728,74.8746
0.319773,74.8851
0.319819,74.8957
0.319864,74.9062
0.319909,74.9168
0.319955,74.9273
0.32,74.9379
0.320045,74.9484
0.320091,74.9589
0.320136,74.9695
0.320181,74.98
0.320227,74.9906
0.320272,75.0012
0.320317,75.0117
0.320363,75.0223
0.320408,75.0328
0.320454,75.0434
0.320499,75.0539
0.320544,75.0645
0.32059,75.0751
0.320635,75.0856
0.32068,75.0962
0.320726,75.1068
0.320771,75.1173
0.320816,75.1279
0.320862,75.1385
0.320907,75.1491
0.320952,75.1596
0.320998,75.1702
0.321043,75.1808
0.321088,75.1914
0.321134,75.202
0.321179,75.2125
0.321224,75.2231
0.32127,75.2337
0.321315,75.2443
0.321361,75.2549
0.321406,75.2655
0.321451,75.2761
0.321497,75.2867
0.321542,75.2973
0.321587,75.3079
0.321633,75.3185
0.321678,75.3291
0.321723,75.3397
0.321769,75.3503
0.321814,75.3609
0.321859,75.3715
0.321905,75.3821
0.32195,75.3927
0.321995,75.4033
